nature_id,nature_frlabel,count
http://www.wikidata.org/entity/Q578109,producteur de télévision,1
http://www.wikidata.org/entity/Q1027471,Tour de l'Aude cycliste féminin,1
http://www.wikidata.org/entity/Q20671156,langues d'une région géographique,1
http://www.wikidata.org/entity/Q1362483,explosion au gaz,1
http://www.wikidata.org/entity/Q955484,méridienne,1
http://www.wikidata.org/entity/Q1400788,Paris-Camembert,1
http://www.wikidata.org/entity/Q8454,peine de mort,1
http://www.wikidata.org/entity/Q281643,trio,1
http://www.wikidata.org/entity/Q20460,crucifix,1
http://www.wikidata.org/entity/Q21804535,menhir christianisé,1
http://www.wikidata.org/entity/Q2457491,Grand Prix de la ville de Pérenchies,1
http://www.wikidata.org/entity/Q1642267,Route de France féminine,1
http://www.wikidata.org/entity/Q1483757,Centrale solaire,1
http://www.wikidata.org/entity/Q19806499,escadre,1
http://www.wikidata.org/entity/Q1408657,Festival du cinéma américain de Deauville,1
http://www.wikidata.org/entity/Q2305295,journal hebdomadaire,1
http://www.wikidata.org/entity/Q1554737,Kreiz Breizh Elites,1
http://www.wikidata.org/entity/Q5737899,titre héréditaire,1
http://www.wikidata.org/entity/Q6451172,morgue,1
http://www.wikidata.org/entity/Q629257,Accident du travail,1
http://www.wikidata.org/entity/Q902104,université privée,1
http://www.wikidata.org/entity/Q2031250,ferme ornée,1
http://www.wikidata.org/entity/Q208454,Abaque,1
http://www.wikidata.org/entity/Q20646668,étape de montagne,1
http://www.wikidata.org/entity/Q583865,collectivité territoriale française,1
http://www.wikidata.org/entity/Q299582,Open de Moselle,1
http://www.wikidata.org/entity/Q3093009,dais,1
http://www.wikidata.org/entity/Q42320,savane,1
http://www.wikidata.org/entity/Q245117,relief,1
http://www.wikidata.org/entity/Q328092,corniche,1
http://www.wikidata.org/entity/Q21680867,contour,1
http://www.wikidata.org/entity/Q12104567,Grand ensemble,1
http://www.wikidata.org/entity/Q10931,Révolution,1
http://www.wikidata.org/entity/Q17210,porte-conteneurs,1
http://www.wikidata.org/entity/Q19984014,lac intermittent,1
http://www.wikidata.org/entity/Q677678,ville fortifiée,1
http://www.wikidata.org/entity/Q1048835,division politique,1
http://www.wikidata.org/entity/Q3664326,Parti pirate,1
http://www.wikidata.org/entity/Q2245442,pompe à eau,1
http://www.wikidata.org/entity/Q14811181,zone ne faisant par partie d'une municipalité en Suisse,1
http://www.wikidata.org/entity/Q381072,crise,1
http://www.wikidata.org/entity/Q371781,Memorial Day,1
http://www.wikidata.org/entity/Q30849,blog,1
http://www.wikidata.org/entity/Q183186,Tour de l'Avenir,1
http://www.wikidata.org/entity/Q2915731,supplément,1
http://www.wikidata.org/entity/Q6130595,Razzia,1
http://www.wikidata.org/entity/Q21480300,tir de masse,1
http://www.wikidata.org/entity/Q1401155,Tour Alsace,1
http://www.wikidata.org/entity/Q1855174,Polynormande,1
http://www.wikidata.org/entity/Q3240715,cratère,1
http://www.wikidata.org/entity/Q178780,liqueur,1
http://www.wikidata.org/entity/Q220499,streaming,1
http://www.wikidata.org/entity/Q442196,Alignement,1
http://www.wikidata.org/entity/Q622499,camp de réfugiés,1
http://www.wikidata.org/entity/Q3108404,Coupe,1
http://www.wikidata.org/entity/Q203396,France d'outre-mer,1
http://www.wikidata.org/entity/Q1071,géographie,1
http://www.wikidata.org/entity/Q16641149,halle aux grains,1
http://www.wikidata.org/entity/Q16825821,Castell,1
http://www.wikidata.org/entity/Q20900710,tableau,1
http://www.wikidata.org/entity/Q866427,Grand tour,1
http://www.wikidata.org/entity/Q2319498,point de repère,1
http://www.wikidata.org/entity/Q206106,Jour J,1
http://www.wikidata.org/entity/Q15728610,Esperanto publisher,1
http://www.wikidata.org/entity/Q3414785,quotidien régional,1
http://www.wikidata.org/entity/Q866196,Bischofssitz,1
http://www.wikidata.org/entity/Q1178883,Tournoi,1
http://www.wikidata.org/entity/Q22677272,Tour La Provence,1
http://www.wikidata.org/entity/Q542340,pointe sèche,1
http://www.wikidata.org/entity/Q722604,reliquaire,1
http://www.wikidata.org/entity/Q1784036,cartulaire,1
http://www.wikidata.org/entity/Q1061197,réseau de radiodiffusion,1
http://www.wikidata.org/entity/Q11060274,estampe,1
http://www.wikidata.org/entity/Q179875,débat,1
http://www.wikidata.org/entity/Q221275,Station d’épuration,1
http://www.wikidata.org/entity/Q152005,ligne de partage des eaux,1
http://www.wikidata.org/entity/Q615699,encyclopédie en ligne,1
http://www.wikidata.org/entity/Q7094076,base de données web,1
http://www.wikidata.org/entity/Q2095,nourriture,1
http://www.wikidata.org/entity/Q6256,pays,1
http://www.wikidata.org/entity/Q1302471,unité de volume,1
http://www.wikidata.org/entity/Q160016,État membre de l'Organisation des Nations unies,1
http://www.wikidata.org/entity/Q179164,État unitaire,1
http://www.wikidata.org/entity/Q185441,État membre de l'Union européenne,1
http://www.wikidata.org/entity/Q6505795,État membre du Conseil de l'Europe,1
http://www.wikidata.org/entity/Q154,boisson alcoolisée,1
http://www.wikidata.org/entity/Q515716,préfecture,1
http://www.wikidata.org/entity/Q3269025,lycée de la Défense,1
http://www.wikidata.org/entity/Q18618628,propriété pour l’identification du patrimoine culturel,1
http://www.wikidata.org/entity/Q22670384,La Méditerranéenne,1
http://www.wikidata.org/entity/Q199360,Zigarrenbrand,1
http://www.wikidata.org/entity/Q1143046,Odéon,1
http://www.wikidata.org/entity/Q747957,Stack,1
http://www.wikidata.org/entity/Q1426772,tombe à couloir,1
http://www.wikidata.org/entity/Q21114371,fonction épiscopale,1
http://www.wikidata.org/entity/Q2264924,ville portuaire,1
http://www.wikidata.org/entity/Q12546,croisades,1
http://www.wikidata.org/entity/Q22670030,région française (avant 2016),1
http://www.wikidata.org/entity/Q41291,fusée,1
http://www.wikidata.org/entity/Q831663,campagne militaire,1
http://www.wikidata.org/entity/Q1792644,style artistique,1
http://www.wikidata.org/entity/Q847109,dreadnought,1
http://www.wikidata.org/entity/Q3624153,art médiéval,1
http://www.wikidata.org/entity/Q13276,gâteau,1
